preco_venda,area_util,quartos,suites,vagas,valor_condominio,valor_iptu,bairro_quadra,tipo_imovel,qtd_comodidades
2500000.0,169.0,3.0,1,2,1961.0,3630.0,10,0,2
1398000.0,77.0,3.0,2,2,1200.0,4194.0,10,0,34
1590000.0,79.0,3.0,1,2,100.0,1000.0,10,0,16
2549000.0,138.0,3.0,2,2,1262.0,50.0,10,0,0
1630000.0,99.0,3.0,1,2,1550.0,4164.0,8,0,3
1959000.0,125.0,3.0,1,2,1600.0,2700.0,8,0,26
1789000.0,127.0,3.0,2,2,1250.0,5367.0,8,0,18
1789000.0,127.0,3.0,2,2,1250.0,5367.0,8,0,20
1789000.0,127.0,3.0,2,2,1250.0,5367.0,8,0,22
1575000.0,100.0,3.0,3,2,1300.0,4725.0,8,0,18
1789000.0,127.0,3.0,2,2,1250.0,5367.0,8,0,6
2290000.0,141.0,3.0,1,2,1395.0,3930.0,8,0,5
1710000.0,108.0,3.0,1,2,1200.0,5130.0,8,0,21
1780000.0,110.0,3.0,1,2,1250.0,5340.0,8,0,0
2300000.0,175.0,3.0,1,3,1300.0,5034.0,8,0,0
1990000.0,154.0,3.0,3,2,2196.0,5970.0,8,0,19
1899000.0,148.0,3.0,1,2,1690.0,5697.0,8,0,2
3390000.0,216.0,3.0,3,0,1609.0,4800.0,8,0,1
3380000.0,250.0,3.0,3,3,1800.0,10140.0,8,0,31
1974000.0,175.6,3.0,2,2,1560.0,4800.0,8,0,27
3150000.0,238.0,3.0,3,3,2500.0,9450.0,10,0,34
1180000.0,74.06,3.0,0,1,940.0,2280.0,9,0,12
1100000.0,86.31,3.0,1,1,1100.0,3300.0,9,0,10
1095000.0,87.0,3.0,1,1,850.0,3285.0,9,0,1
1690000.0,105.0,3.0,1,0,1327.0,1952.0,9,0,22
1073000.0,74.0,3.0,0,1,1135.0,1710.0,9,0,3
1690000.0,111.0,3.0,1,2,1424.0,3677.0,8,0,6
1380000.0,99.06,3.0,1,2,1100.0,4140.0,8,0,2
2260000.0,201.0,3.0,1,2,1300.0,6780.0,8,0,28
1600000.0,105.0,3.0,1,2,1342.0,4800.0,8,0,25
1600000.0,104.0,3.0,1,2,1342.0,4800.0,8,0,23
2290000.0,214.41,3.0,2,2,1623.0,4635.0,8,0,7
3150000.0,210.0,3.0,2,2,1800.0,5000.0,8,0,2
1860000.0,113.51,3.0,1,2,1100.0,1800.0,8,0,8
1600000.0,104.0,3.0,1,2,1342.0,4800.0,8,0,20
1699000.0,112.0,3.0,1,2,1200.0,5097.0,8,0,0
3845000.0,253.0,3.0,1,3,2500.0,11535.0,8,0,13
2332083.33,183.42,3.0,3,2,1956.0,4993.0,6,0,14
870000.0,60.0,3.0,1,0,610.0,234.0,15,0,2
1475000.0,98.0,3.0,1,2,1100.0,4425.0,15,0,23
2290000.0,160.0,3.0,2,2,1748.0,3732.0,15,0,9
4270000.0,305.0,3.0,3,4,2400.0,5436.0,15,0,4
1980000.0,140.0,3.0,1,2,1500.0,5940.0,15,0,25
1800000.0,113.0,3.0,1,2,2000.0,4208.0,15,0,5
2600000.0,210.0,3.0,1,3,2300.0,999.0,15,0,3
1540000.0,108.29,3.0,1,2,1200.0,3500.0,15,0,17
1350000.0,74.0,3.0,1,0,740.0,281.0,10,0,0
1570000.0,99.5,3.0,1,2,1270.0,1659.0,10,0,33
1650000.0,99.5,3.0,1,2,1267.0,1758.0,10,0,34
1380000.0,84.5,3.0,1,2,1200.0,1530.0,10,0,21
1300000.0,97.22,3.0,1,1,1170.0,2999.0,15,0,11
1569000.0,99.5,3.0,1,2,1176.0,1658.0,10,0,22
1500000.0,105.0,3.0,0,1,1500.0,4500.0,15,0,12
2160000.0,146.0,3.0,1,1,2281.0,350.0,15,0,9
1990000.0,154.0,3.0,2,2,2686.0,4359.0,15,0,6
1624000.0,106.5,3.0,1,1,950.0,4872.0,15,0,18
1624000.0,106.5,3.0,1,1,950.0,4872.0,15,0,15
1625000.0,105.64,3.0,1,1,950.0,4875.0,15,0,13
1625000.0,106.0,3.0,1,1,950.0,3040.0,15,0,8
2090000.0,152.0,3.0,1,1,1550.0,4075.0,15,0,12
1299000.0,91.0,3.0,1,1,915.0,2982.0,15,0,9
1430000.0,104.0,3.0,1,1,1399.0,3231.0,15,0,3
1990000.0,139.0,3.0,1,2,1625.0,4348.0,15,0,7
2248000.0,149.0,3.0,1,2,2624.0,6744.0,15,0,25
2247000.0,149.09,3.0,1,2,1625.0,6741.0,15,0,21
1085000.0,81.0,3.0,1,1,1166.0,2142.0,15,0,13
1250000.0,91.0,3.0,1,1,1136.0,2760.0,15,0,13
1330000.0,93.0,3.0,1,0,1017.0,440.0,15,0,2
1800000.0,90.0,3.0,1,1,1130.0,5400.0,15,0,2
1190000.0,85.0,3.0,1,0,1350.0,428.0,15,0,1
1450000.0,86.0,3.0,1,2,1088.0,1528.0,10,0,21
1550000.0,104.0,3.0,1,2,1200.0,1000.0,10,0,29
3300000.0,129.0,3.0,3,2,1500.0,1500.0,10,0,25
1870000.0,116.34,3.0,2,2,2315.0,2332.0,10,0,9
2250000.0,147.0,3.0,2,2,2000.0,450.0,10,0,21
1735000.0,121.0,3.0,2,2,2200.0,182.0,10,0,27
1750000.0,99.0,3.0,2,2,1584.0,5250.0,10,0,28
2100000.0,119.0,3.0,3,2,2011.0,2682.0,10,0,8
1970000.0,120.0,3.0,3,2,1400.0,2200.0,10,0,0
3300000.0,129.0,3.0,3,2,1500.0,4278.0,10,0,4
1350000.0,85.0,3.0,1,2,900.0,4050.0,10,0,21
1495000.0,93.19,3.0,1,2,1750.0,1200.0,10,0,20
1695000.0,92.0,3.0,3,2,1020.0,3000.0,10,0,21
1495000.0,93.19,3.0,1,2,1900.0,1200.0,10,0,30
1890000.0,120.6,3.0,2,0,2127.0,2332.0,10,0,10
1570000.0,99.5,3.0,1,2,1176.0,1658.0,10,0,30
1790000.0,104.3,3.0,1,2,1227.0,1876.0,10,0,30
1990000.0,107.2,3.0,1,2,1309.0,1800.0,10,0,29
1779000.0,104.3,3.0,1,2,1279.0,1664.0,10,0,33
1799999.99,104.3,3.0,1,2,1147.0,1600.0,10,0,28
1920000.0,97.5,3.0,1,2,1593.0,1635.0,10,0,30
1490000.0,99.5,3.0,1,2,1300.0,4470.0,10,0,30
4500000.0,211.0,3.0,3,4,2770.0,13500.0,10,0,30
1569000.0,99.5,3.0,1,2,1400.0,4707.0,10,0,29
1610000.0,99.0,3.0,1,2,1500.0,4830.0,10,0,25
1570000.0,99.5,3.0,1,2,1266.0,317.0,10,0,31
1690000.0,155.0,3.0,1,2,1700.0,5070.0,10,0,0
1569000.0,99.5,3.0,1,2,1500.0,4707.0,10,0,11
2230000.0,138.0,3.0,3,2,2546.0,2839.0,10,0,18
2150000.0,119.0,3.0,3,4,2127.0,6450.0,10,0,17
1790000.0,120.0,3.0,3,2,2100.0,5370.0,10,0,32
1875000.0,116.0,3.0,1,2,1500.0,5625.0,10,0,4
1690000.0,155.0,3.0,1,2,1700.0,5070.0,10,0,0
1859000.0,110.0,3.0,1,2,1400.0,5577.0,8,0,28
3400000.0,167.0,3.0,3,4,2000.0,5671.0,8,0,24
3200000.0,165.0,3.0,3,4,1800.0,9600.0,8,0,5
3150000.0,165.0,3.0,3,3,1500.0,9450.0,8,0,6
3090000.0,167.0,3.0,3,3,1700.0,9270.0,8,0,32
3120000.0,188.0,3.0,3,4,1780.0,633.0,8,0,8
3120000.0,188.0,3.0,3,4,1780.0,7600.0,8,0,8
3190000.0,164.0,3.0,3,3,2426.0,4943.0,8,0,23
3190000.0,164.0,3.0,3,3,2500.0,9570.0,8,0,30
3120000.0,188.5,3.0,3,4,1780.0,9360.0,8,0,0
2328000.0,117.0,3.0,3,2,1800.0,4900.0,8,0,2
3130000.0,188.0,3.0,3,4,1756.0,8008.0,8,0,6
3750000.0,188.5,3.0,2,4,1799.0,11250.0,8,0,22
1850000.0,103.0,3.0,1,2,1365.0,5550.0,8,0,24
1990000.0,124.0,3.0,3,3,1553.0,5970.0,8,0,20
1950000.0,122.0,3.0,3,3,1500.0,5850.0,8,0,18
2850000.0,203.0,3.0,3,3,1780.0,5800.0,8,0,26
3400000.0,237.0,3.0,1,3,2374.0,10200.0,8,0,0
3400000.0,237.0,3.0,1,3,2374.0,10200.0,8,0,0
3400000.0,237.46,3.0,1,3,2600.0,10200.0,8,0,30
2750000.0,171.0,3.0,3,4,1865.0,600.0,8,0,24
1520000.0,91.0,3.0,1,2,950.0,4560.0,8,0,19
1650000.0,103.0,3.0,1,2,1080.0,3300.0,8,0,4
3190000.0,164.0,3.0,3,3,2426.0,4944.0,8,0,9
1970000.0,101.0,3.0,1,2,1100.0,5910.0,8,0,22
1700000.0,103.0,3.0,1,2,1000.0,5100.0,8,0,27
1970000.0,101.0,3.0,1,2,1100.0,5910.0,8,0,25
2450000.0,152.0,3.0,2,3,1800.0,7350.0,8,0,10
3150000.0,290.0,3.0,1,4,3800.0,4256.0,8,0,11
2095000.0,123.0,3.0,3,3,1508.0,4004.0,8,0,0
1520000.0,93.0,3.0,1,2,912.0,278.0,8,0,5
1790000.0,110.0,3.0,1,2,1400.0,3000.0,8,0,0
3190000.0,164.0,3.0,3,3,2220.0,4898.0,8,0,29
650000.0,64.0,3.0,0,1,1060.0,1090.0,6,0,8
2300000.0,135.0,3.0,1,2,1558.0,3070.0,6,0,30
1380000.0,80.0,3.0,0,2,1380.0,1800.0,6,0,4
1870000.0,112.81,3.0,3,2,2800.0,4900.0,6,0,2
2190000.0,124.0,3.0,3,2,1600.0,6570.0,8,0,34
1850000.0,113.0,3.0,3,2,1800.0,5550.0,6,0,22
1776500.0,112.0,3.0,3,2,2014.0,5329.5,6,0,0
2965307.63,242.62,3.0,3,2,2470.0,6221.0,6,0,17
2190000.0,122.0,3.0,3,2,1400.0,6570.0,8,0,25
2950000.0,133.0,3.0,3,2,1200.0,8850.0,8,0,3
2790000.0,162.0,3.0,3,3,2180.0,4590.0,8,0,26
1706868.97,89.39,3.0,1,2,900.0,350.0,8,0,25
2250000.0,126.0,3.0,1,2,1592.0,4870.0,8,0,16
1975000.0,102.0,3.0,1,2,1520.0,4284.0,8,0,5
1990000.0,123.1,3.0,2,2,1346.0,464.0,8,0,25
2100000.0,122.8,3.0,2,2,1480.0,4787.0,8,0,20
2521895.89,122.0,3.0,2,2,1460.0,7565.68767,8,0,24
2538000.0,122.36,3.0,1,2,3700.0,4500.0,8,0,0
2290000.0,119.0,3.0,3,2,1341.0,6870.0,8,0,33
2650000.0,145.0,3.0,3,3,1850.0,7950.0,8,0,32
1995000.0,101.5,3.0,1,2,1314.0,4287.0,8,0,18
2145000.0,167.0,3.0,1,3,1526.0,6435.0,8,0,6
1990000.0,123.0,3.0,2,2,1346.0,5970.0,8,0,19
2690000.0,116.0,3.0,2,3,1350.0,6000.0,8,0,12
4550000.0,292.0,3.0,3,4,331.0,7304.0,8,0,5
1990000.0,124.0,3.0,3,3,1553.0,5970.0,8,0,18
5000000.0,268.0,3.0,3,3,2877.0,15000.0,8,0,0
2700000.0,141.0,3.0,3,3,1929.0,8100.0,8,0,0
2700000.0,141.0,3.0,3,3,1929.0,4270.0,8,0,3
2150000.0,114.91,3.0,1,1,1700.0,4800.0,8,0,19
3990000.0,224.0,3.0,1,4,2900.0,8865.0,8,0,2
2840000.0,145.0,3.0,3,3,2390.0,6881.0,8,0,0
2850000.0,145.0,3.0,3,3,250.0,6881.0,8,0,3
5000000.0,269.0,3.0,3,3,3084.0,767.0,8,0,0
2780000.0,147.0,3.0,3,3,1975.0,8340.0,8,0,34
1789000.0,110.0,3.0,3,2,1590.0,5367.0,8,0,0
1790000.0,112.0,3.0,1,2,1243.0,3425.0,8,0,30
1890000.0,114.0,3.0,3,2,1379.0,5670.0,8,0,0
2350000.0,142.0,3.0,3,4,1500.0,7050.0,8,0,26
4950000.0,303.0,3.0,3,4,3000.0,14850.0,8,0,26
2700000.0,139.0,3.0,3,2,2725.0,8100.0,8,0,16
1900000.0,153.0,3.0,1,2,1780.0,5700.0,8,0,0
2050000.0,120.0,3.0,2,2,1340.0,6150.0,8,0,23
2450000.0,135.0,3.0,3,2,1580.0,320.0,8,0,32
1940000.0,110.0,3.0,1,2,1320.0,289.0,8,0,30
2189000.0,122.0,3.0,3,2,1800.0,6567.0,8,0,32
3250000.0,230.53,3.0,3,2,1317.0,511.0,8,0,4
2600000.0,164.0,3.0,3,3,1800.0,3860.0,8,0,26
3400000.0,227.0,3.0,3,3,2228.0,742.0,8,0,0
3600000.0,199.0,3.0,3,3,2424.0,10800.0,8,0,18
3990000.0,281.0,3.0,3,3,1900.0,3600.0,8,0,23
2990000.0,227.0,3.0,1,3,2790.0,8970.0,8,0,0
2050000.0,129.15,3.0,1,3,1921.0,4229.0,8,0,20
2380000.0,150.0,3.0,3,5,1685.0,7140.0,8,0,22
3090000.0,224.0,3.0,2,4,1200.0,5000.0,8,0,5
3400000.0,225.0,3.0,1,4,2100.0,10200.0,8,0,5
1590000.0,100.0,3.0,1,1,1276.0,2749.0,8,0,11
1540000.0,100.35,3.0,2,1,1280.0,4620.0,8,0,0
3100000.0,225.0,3.0,1,4,1850.0,9300.0,8,0,27
1970000.0,124.0,3.0,1,2,1490.0,5910.0,8,0,21
2999990.0,225.0,3.0,3,3,1850.0,8999.97,8,0,10
2124000.0,126.0,3.0,1,2,1200.0,6372.0,8,0,1
2090000.0,124.0,3.0,1,2,1200.0,6270.0,8,0,3
2098000.0,124.0,3.0,1,2,1200.0,6294.0,8,0,5
2090000.0,124.0,3.0,1,2,1200.0,6270.0,8,0,3
1990000.0,127.0,3.0,1,2,1840.0,4032.0,8,0,6
1780000.0,154.0,3.0,1,2,1400.0,1800.0,8,0,23
1780000.0,154.0,3.0,1,2,1400.0,5340.0,8,0,31
3090000.0,152.0,3.0,3,2,1934.0,9270.0,8,0,7
3750000.0,270.0,3.0,2,4,3335.0,11250.0,8,0,3
3850000.0,270.0,3.0,2,4,3335.0,11550.0,8,0,6
2100000.0,119.48,3.0,1,2,1200.0,6300.0,8,0,30
2550000.0,160.0,3.0,3,2,2583.0,7650.0,8,0,25
3500000.0,256.0,3.0,0,3,2597.0,10500.0,8,0,0
2990000.0,227.0,3.0,1,3,2790.0,8970.0,8,0,13
3500000.0,256.85,3.0,1,4,3200.0,10500.0,8,0,10
3100000.0,183.0,3.0,3,4,2035.0,4732.0,8,0,10
3299550.0,219.0,3.0,2,2,1770.0,9898.65,8,0,30
3740000.0,220.0,3.0,1,1,1770.0,11220.0,8,0,6
3690000.0,305.0,3.0,2,3,2767.0,7866.0,8,0,4
2050000.0,118.0,3.0,3,2,1589.0,3402.0,8,0,33
2380000.0,151.0,3.0,2,3,1590.0,7140.0,8,0,29
2750000.0,220.0,3.0,0,2,2800.0,6330.0,8,0,23
3700000.0,241.0,3.0,3,4,3022.0,559.0,8,0,6
2990000.0,220.0,3.0,1,2,2800.0,8970.0,8,0,0
3299500.0,219.97,3.0,1,2,1770.0,9898.5,8,0,25
3299500.0,219.97,3.0,1,2,1770.0,1126.0,8,0,1
2999000.0,219.97,3.0,1,2,1770.0,8997.0,8,0,4
1950000.0,125.0,3.0,1,2,1490.0,5350.0,8,0,17
2150000.0,208.0,3.0,1,1,2100.0,3680.0,1,0,0
1980000.0,148.66,2.0,2,3,1189.0,915.0,8,0,20
1800000.0,75.0,2.0,2,2,1280.0,5400.0,8,0,27
2499000.0,155.0,2.0,1,0,1300.0,5000.0,8,0,20
1380000.0,77.0,2.0,2,1,980.0,4140.0,8,0,0
1599000.0,69.0,2.0,1,2,890.0,4797.0,8,0,32
1555000.0,71.2,2.0,2,2,1000.0,4665.0,8,0,25
1460000.0,68.0,2.0,1,1,1229.0,2543.0,8,0,3
1399000.0,77.0,2.0,2,1,800.0,4197.0,8,0,36
1430000.0,75.65,2.0,2,1,1130.0,2507.0,8,0,22
1950000.0,145.0,2.0,2,3,1215.0,5400.0,8,0,20
1419489.0,77.48,2.0,1,1,660.0,1300.0,8,0,24
1350000.0,71.0,2.0,2,1,985.0,2882.0,8,0,5
1350000.0,69.2,2.0,2,1,790.0,2639.0,8,0,28
1390000.0,69.0,2.0,2,2,1100.0,4170.0,8,0,21
1330000.0,69.0,2.0,1,1,850.0,3990.0,8,0,16
1499000.0,80.51,2.0,2,2,1050.0,2900.0,8,0,3
1499000.0,80.0,2.0,1,2,1026.0,2183.0,8,0,4
1499000.0,81.0,2.0,2,2,1026.0,4497.0,8,0,14
1589000.0,81.0,2.0,2,2,1100.0,4767.0,8,0,1
1295000.0,65.0,2.0,1,2,790.0,3885.0,8,0,30
1800000.0,75.0,2.0,1,2,950.0,5400.0,8,0,30
2259003.0,159.78,2.0,1,3,1200.0,200.0,8,0,19
1280000.0,83.69,2.0,2,0,1000.0,3840.0,8,0,15
1750000.0,156.0,2.0,2,2,1792.0,5250.0,8,0,35
1297000.0,67.0,2.0,1,1,1100.0,3891.0,8,0,7
1780000.0,156.0,2.0,2,2,1792.0,384.0,8,0,3
1420000.0,77.0,2.0,1,2,1050.0,4260.0,8,0,25
1456000.0,77.0,2.0,1,2,1020.0,190.0,8,0,26
1660435.0,89.73,2.0,1,2,895.0,4981.305,8,0,17
1596425.0,86.75,2.0,1,1,813.0,4789.275000000001,8,0,19
1590000.0,77.0,2.0,1,2,777.0,4770.0,8,0,6
1429000.0,86.35,2.0,1,2,750.0,4287.0,8,0,33
1645748.0,86.35,2.0,1,2,700.0,300.0,8,0,23
1430000.0,64.19,2.0,2,2,1400.0,4290.0,8,0,20
1300000.0,83.0,2.0,1,1,1154.0,3900.0,8,0,11
1600000.0,73.0,2.0,1,2,1000.0,2688.0,8,0,12
1780000.0,153.0,2.0,1,2,1200.0,4132.0,8,0,4
1780000.0,155.0,2.0,1,2,1450.0,5340.0,8,0,21
1310000.0,75.0,2.0,1,2,1100.0,191.0,8,0,18
1300000.0,78.0,2.0,1,2,1240.0,2382.0,8,0,15
1680000.0,157.0,2.0,1,2,1360.0,5040.0,8,0,0
1320000.0,87.9,2.0,1,2,1166.0,2915.0,8,0,25
2550000.0,141.0,2.0,1,2,1500.0,3457.0,8,0,12
1780000.0,154.0,2.0,1,4,1200.0,5340.0,8,0,0
1330000.0,84.15,2.0,1,2,1182.0,286.0,8,0,30
1390000.0,85.32,2.0,1,2,1200.0,4170.0,8,0,20
2600000.0,174.0,2.0,1,3,1604.0,7800.0,8,0,27
3400000.0,237.46,2.0,1,3,2600.0,5563.0,8,0,0
2450000.0,152.0,2.0,2,3,1841.0,4418.0,8,0,3
1290000.0,78.0,2.0,2,2,1080.0,3870.0,8,0,0
1390000.0,81.0,2.0,1,2,1154.0,2943.0,8,0,3
1390000.0,81.67,2.0,1,2,1300.0,2940.0,8,0,18
2650000.0,175.05,2.0,2,1,1417.0,7950.0,8,0,18
1257750.0,84.0,2.0,2,1,829.0,3773.25,8,0,27
3040000.0,179.0,2.0,2,1,1430.0,5707.0,8,0,1
1349000.0,84.0,2.0,2,1,840.0,4047.0,8,0,27
2632500.0,175.0,2.0,2,2,1417.0,7897.5,8,0,30
2632500.0,175.0,2.0,2,0,1417.0,7897.5,8,0,0
3299550.0,220.0,2.0,2,0,1770.0,9898.65,8,0,0
1225000.0,85.0,2.0,2,1,850.0,3675.0,8,0,36
1550000.0,95.0,2.0,1,2,1500.0,4650.0,8,0,28
3003050.0,176.65,2.0,2,2,1429.0,9009.15,8,0,4
2975850.0,175.05,2.0,2,2,1417.0,8927.550000000001,8,0,3
4100000.0,303.0,2.0,2,4,2800.0,6600.0,8,0,25
2499000.0,175.05,2.0,2,2,1417.0,7497.0,8,0,2
1997000.0,127.24,2.0,2,2,1460.0,5991.0,8,0,23
2632500.0,175.05,2.0,1,1,837.0,252.0,8,0,2
2975850.0,175.05,2.0,2,2,1417.0,0.0,8,0,4
2090000.0,157.0,2.0,2,1,1969.0,6270.0,8,0,0
1250000.0,92.0,2.0,1,2,760.0,3750.0,8,0,11
1475000.0,91.0,2.0,1,2,1083.0,3120.0,8,0,5
2550000.0,158.05,2.0,1,3,1601.0,4200.0,8,0,0
1797000.0,157.0,2.0,1,3,1600.0,4200.0,8,0,20
1330000.0,88.0,2.0,1,2,1100.0,3990.0,8,0,19
1985000.0,170.0,2.0,1,2,1870.0,5955.0,8,0,14
1670000.0,100.31,2.0,2,1,1219.0,2749.0,8,0,18
1390000.0,85.0,2.0,2,2,957.0,4170.0,8,0,11
440000.0,35.0,2.0,0,1,627.0,2244.0,10,0,1
1090000.0,66.0,2.0,1,1,1000.0,3270.0,9,0,13
850000.0,70.0,2.0,0,1,700.0,2550.0,9,0,2
920000.0,68.0,2.0,0,1,808.0,139.0,9,0,11
1090000.0,66.88,2.0,1,1,1332.0,283.0,9,0,18
1090000.0,66.0,2.0,1,1,1332.0,1698.0,9,0,1
848000.0,66.88,2.0,0,1,1392.0,283.0,9,0,4
920000.0,66.88,2.0,0,1,1471.0,2760.0,9,0,5
1050000.0,75.51,2.0,2,2,1067.0,1600.0,10,0,22
980000.0,67.0,2.0,0,1,1050.0,2940.0,9,0,1
997000.0,67.0,2.0,0,1,990.0,1576.0,9,0,6
1000000.0,63.76,2.0,0,1,846.0,1616.0,9,0,10
850000.0,65.0,2.0,0,1,750.0,280.0,9,0,13
2656188.75,201.68,2.0,1,2,1801.0,4941.0,8,0,13
2390500.0,201.68,2.0,1,2,2000.0,7171.5,8,0,4
2390000.0,201.68,2.0,1,2,1600.0,7170.0,8,0,32
2880000.0,202.0,2.0,1,2,1822.0,5230.0,8,0,8
1050000.0,75.0,2.0,1,2,1100.0,3150.0,10,0,0
1550000.0,169.0,2.0,2,2,1600.0,4650.0,10,0,1
950000.0,61.7,2.0,1,1,1000.0,2850.0,10,0,18
1420000.0,85.0,2.0,2,1,1100.0,4260.0,10,0,18
475000.0,38.0,2.0,0,1,518.0,750.0,10,0,3
1050000.0,75.0,2.0,1,1,1800.0,3150.0,10,0,23
1550000.0,134.0,2.0,2,3,2950.0,1300.0,10,0,6
1100000.0,75.0,2.0,1,2,1082.0,1784.0,10,0,27
898000.0,54.0,2.0,1,0,600.0,220.0,10,0,27
1350000.0,86.0,2.0,1,2,1290.0,4050.0,10,0,30
1568000.0,103.0,2.0,1,2,1410.0,3360.0,10,0,4
900000.0,64.0,2.0,1,1,1480.0,2652.0,10,0,0
2100000.0,119.0,2.0,2,2,1920.0,368.0,10,0,9
1385000.0,86.0,2.0,1,1,800.0,2319.0,8,0,3
1350000.0,87.0,2.0,1,1,780.0,4050.0,8,0,26
1330000.0,83.27,2.0,1,1,1200.0,3990.0,8,0,0
1199000.0,75.0,2.0,2,1,1000.0,3597.0,8,0,18
1450000.0,80.0,2.0,2,3,1444.0,2118.0,8,0,8
1700000.0,85.0,2.0,1,2,770.0,5100.0,8,0,24
1536239.71,85.0,2.0,2,2,770.0,4608.71913,8,0,26
1350000.0,77.75,2.0,1,2,1017.0,3320.0,8,0,24
1699000.0,85.0,2.0,2,1,750.0,5097.0,8,0,33
2300000.0,170.0,2.0,2,2,890.0,6900.0,8,0,22
1350000.0,90.0,2.0,1,2,980.0,2901.0,8,0,21
1290000.0,73.0,2.0,1,1,890.0,3870.0,8,0,21
1090000.0,85.0,2.0,1,2,1167.0,3270.0,8,0,1
1397000.0,86.0,2.0,2,2,900.0,4191.0,8,0,36
1389000.0,90.0,2.0,2,2,900.0,4167.0,8,0,33
1400000.0,84.67,2.0,2,2,900.0,4200.0,8,0,24
1190000.0,76.32,2.0,1,2,813.0,2324.0,8,0,19
1400000.0,86.0,2.0,1,1,800.0,4200.0,8,0,7
1199000.0,75.0,2.0,2,1,1100.0,1600.0,8,0,17
2170000.0,176.0,2.0,1,2,1377.0,4131.0,8,0,0
2490000.0,173.82,2.0,1,2,1600.0,7470.0,8,0,23
1799000.0,172.0,2.0,1,3,1662.0,4026.0,8,0,6
1250000.0,74.22,2.0,2,1,1215.0,3750.0,8,0,17
1950000.0,148.0,2.0,1,2,2640.0,4200.0,8,0,3
1450000.0,79.0,2.0,2,3,1350.0,427.0,8,0,3
1450000.0,80.0,2.0,2,3,1330.0,2137.0,8,0,17
2090000.0,155.0,2.0,1,2,1950.0,6270.0,8,0,8
1280000.0,74.77,2.0,1,1,923.0,2198.0,8,0,18
1394000.0,84.0,2.0,1,2,790.0,2500.0,8,0,18
1390000.0,78.0,2.0,2,2,930.0,4170.0,8,0,26
1450000.0,80.0,2.0,2,3,1331.0,2562.0,8,0,4
1980000.0,154.0,2.0,1,2,1622.0,3939.0,8,0,4
2200000.0,142.0,2.0,1,2,1850.0,3984.0,8,0,11
1250000.0,70.0,2.0,1,1,747.0,3750.0,8,0,21
1150000.0,70.0,2.0,1,1,700.0,1900.0,8,0,22
1240000.0,77.0,2.0,1,2,740.0,3720.0,8,0,8
1340000.0,78.0,2.0,1,2,1237.0,2577.0,8,0,19
1595000.0,87.13,2.0,1,2,1292.0,2719.0,8,0,0
790000.0,58.0,2.0,0,1,758.0,2370.0,6,0,1
1590000.0,183.0,2.0,1,2,1956.0,4770.0,6,0,3
380000.0,48.0,2.0,0,1,345.0,957.0,5,0,2
380000.0,48.0,2.0,0,1,345.0,959.0,5,0,1
350000.0,50.0,2.0,0,1,380.0,1050.0,5,0,0
360000.0,58.45,2.0,0,1,397.0,943.0,5,0,0
352000.0,50.0,2.0,0,1,383.0,1056.0,5,0,2
1990000.0,234.19,2.0,1,2,2408.0,6055.0,6,0,16
1045000.0,62.59,2.0,1,2,1044.0,3135.0,6,0,22
680000.0,57.0,2.0,0,1,610.0,1201.0,6,0,12
850000.0,75.0,2.0,1,1,1300.0,1650.0,6,0,13
935000.0,70.0,2.0,1,1,1020.0,207.0,6,0,2
1130000.0,72.26,2.0,1,1,922.0,1252.0,6,0,17
1000000.0,49.42,2.0,1,1,647.0,3000.0,6,0,6
950000.0,60.72,2.0,1,1,850.0,2850.0,6,0,13
660000.0,56.0,2.0,0,1,666.0,1980.0,6,0,6
750000.0,51.0,2.0,1,0,780.0,44.0,6,0,3
450000.0,68.0,2.0,1,0,900.0,1350.0,6,0,0
935000.0,70.0,2.0,1,1,1090.0,1356.0,6,0,16
802605.0,65.0,2.0,1,1,620.0,2407.815,6,0,16
1990000.0,242.0,2.0,1,2,1800.0,5970.0,6,0,15
550000.0,54.0,2.0,0,1,636.0,787.0,6,0,14
760000.0,53.77,2.0,0,1,447.0,1133.0,6,0,8
850000.0,75.0,2.0,1,1,850.0,1600.0,6,0,10
897000.0,71.0,2.0,1,1,701.0,611.0,6,0,7
730000.0,60.0,2.0,0,1,900.0,2190.0,6,0,7
1299000.0,70.53,2.0,1,1,900.0,1900.0,8,0,18
1200000.0,92.0,2.0,1,0,460.0,1860.0,2,0,4
320000.0,40.0,2.0,0,0,340.0,531.0,4,0,1
170000.0,165.0,2.0,0,2,150.0,510.0,4,0,1
295000.0,55.0,2.0,0,0,150.0,885.0,4,0,0
380000.0,80.0,2.0,1,0,150.0,1140.0,4,0,0
439000.0,80.0,2.0,0,0,248.0,1317.0,4,0,1
340000.0,80.0,2.0,1,0,198.0,1020.0,4,0,0
439000.0,85.0,2.0,0,0,223.0,1317.0,4,0,6
220000.0,40.0,2.0,0,0,210.0,1170.0,4,0,0
530000.0,45.0,2.0,0,0,625.0,1590.0,2,0,0
650000.0,53.0,2.0,0,0,660.0,1950.0,2,0,5
630000.0,53.0,2.0,0,0,670.0,1140.0,2,0,0
550000.0,56.0,2.0,0,0,480.0,1055.0,2,0,0
620000.0,49.5,2.0,0,0,500.0,984.0,2,0,7
520000.0,56.7,2.0,0,0,540.0,978.0,2,0,0
620000.0,49.0,2.0,0,0,556.0,1500.0,2,0,1
620000.0,50.0,2.0,0,0,800.0,1860.0,2,0,0
